630057	535193	589012	480815	679091	706480	517641	151727	127952	350609	30488	737839	3518	700329	671511	250896	514077	74108	136542	808256
277649	80788	89813	552370	728435	130449	510447	776299	165164	725810	379763	210279	820858	305170	670967	105941	856297	571096	416767	842912
667114	125792	98216	62158	673	147181	283021	551493	757624	3209	35659	378406	659474	57947	818700	126676	551274	210340	88031	225940
231782	331333	137147	607712	343911	777500	910094	982680	761759	521762	570067	429227	591075	569453	53525	246315	737311	475706	580495	523645
113646	499503	507405	285013	627989	112030	338141	715549	232245	98986	199127	778116	956310	687764	885516	629133	727230	5259	792303	904537
20945	615668	548880	911881	988480	531105	491571	307612	638780	115112	464559	130879	473567	45987	161408	195247	753818	226895	856542	521597
649482	180010	64238	665440	304797	97596	97061	406177	195610	505221	345581	131616	279881	478917	270034	442423	533308	995710	524502	710651
479387	575963	81869	589278	252280	63635	479137	575702	789673	46723	11200	133610	423946	229064	694804	831485	971205	552680	86071	790815
629470	900807	560795	721194	281392	328716	205378	659314	740208	948706	849906	177018	622631	294731	511103	702542	251544	344528	487285	98513
162370	631402	637942	739326	876202	82581	279250	300385	194017	357216	150599	546221	872466	970965	489467	678743	956124	468729	680124	141700
903666	183830	359516	584256	572347	799007	254016	85864	779163	535663	821555	940884	703773	630630	169746	505327	869850	590643	346668	980412
155716	759213	549606	212822	471092	558119	216294	755876	586570	751098	213738	851965	708779	197341	799495	701901	650764	957929	410618	269882
298437	89061	456608	315539	959322	846000	4934	920981	236216	735858	801142	729495	46693	483056	901499	821186	907905	949085	490755	272788
523897	781365	45913	939088	237555	133424	297524	326205	952267	389874	630925	636217	189441	214131	405954	151676	950288	342399	861096	99437
147768	250633	179740	753029	497790	770423	519634	967846	741587	153716	267984	102849	17403	619110	630758	389926	713126	305620	597965	854463
921527	763294	595512	749506	70021	376453	690650	507079	342089	933841	767105	29105	622955	604131	5084	231565	942786	654775	563664	726049
318854	391870	768165	634606	949506	531768	178770	901868	798765	460844	349781	113251	806542	309159	547822	700976	393125	211763	922248	175232
199668	964370	242894	395466	369738	751574	233826	387093	33505	207115	762665	124317	460538	199050	657002	878172	885864	219384	695912	257988
474465	148444	540342	291845	155589	694699	313584	658521	753409	955342	517647	203635	654453	309178	328331	34792	475275	808500	618676	156069
638738	820252	473355	676009	398432	3220	232925	75181	554121	241228	240303	789181	876852	408964	580055	54413	393035	718108	944563	52752
529118	486952	607863	346923	131014	612827	71392	543878	110791	288912	404013	259567	970804	269514	479843	647007	738199	944440	378548	22597
395580	220819	338229	860169	771880	187958	646632	339633	864391	107071	944536	710990	228078	816728	744222	557701	919665	341976	266966	460945
549169	25419	595594	55177	722121	652400	842666	778474	297959	815964	550996	757697	492698	980087	575538	865576	498180	155955	640662	15770
580459	575224	216558	374820	925886	732152	11643	863044	313285	263601	641725	137681	659291	22462	466826	613988	395611	339021	477589	960450
263847	428344	231627	854487	754119	359994	154276	303220	320105	710669	495503	937567	305876	222708	266554	286396	906511	423546	452500	269275
455640	990266	125880	614041	574259	756032	312491	498691	793841	755724	304401	336623	859905	687024	535826	243046	414048	757451	219893	687722
337583	429291	821927	465158	252497	514288	592346	307248	549441	376986	186739	393861	528042	34040	807438	655640	588569	153560	165093	836978
148251	70681	879590	702209	368660	519872	800007	368673	606306	540635	732549	609681	466380	928927	754425	65811	984516	432172	90782	49849
291882	927853	829738	526070	19707	973001	340093	310112	716951	931190	404178	878354	991698	474826	955201	31574	161416	122841	550183	5544
314118	547656	682930	553983	681029	916357	638414	879188	694812	500310	209495	11786	931460	816248	619787	453032	524269	949871	829700	890031
529613	228172	241532	228459	395601	280118	29656	58637	906782	439431	102503	731300	315192	168732	974123	40863	906593	976024	712842	670940
950134	240142	610335	174667	211451	28327	262121	527267	121298	935262	210474	611436	350315	222502	411047	902348	527878	410933	888981	481720
273136	705784	133631	110020	457894	463428	143922	14300	606871	226510	785148	441366	372484	186736	364721	223085	718947	51683	300532	742730
486928	77424	602039	891901	638459	85793	393789	161262	792414	336167	870551	408161	640677	99958	363663	53405	976597	299718	339824	674330
370153	933584	491285	717946	458655	76038	483489	230856	681964	41957	377129	332913	681935	844069	51944	717134	850347	157387	316680	384497
991039	324858	674768	600890	42655	492520	636305	955566	7483	719679	329886	158029	708168	183316	804257	222810	466430	944028	714302	368208
365185	251159	308731	328429	470706	803570	168922	206034	692591	183179	824314	330223	79308	686059	751296	537108	313092	471990	203354	172457
105866	853473	880223	404533	209038	164197	894494	285461	897736	995694	207523	13865	677159	481246	425514	547148	613713	706814	374845	213566
387181	346129	600233	693360	601590	864756	813748	710595	557190	945330	592902	773528	348903	73735	669016	220449	917813	194402	466035	797144
208443	360939	938250	355310	915172	393017	819688	187811	332216	557783	252315	36860	432457	834143	548989	451537	781668	143489	115164	372581
256905	918307	605026	674003	714607	750036	190643	721365	395223	408442	382809	652530	572744	493823	401439	775623	196561	281638	36312	832162
62674	969330	39205	470342	238770	866569	188168	131346	820338	942713	141436	927990	194205	84710	869729	518286	271023	7596	391308	548455
222558	459185	94482	6919	326583	770403	565595	456531	930475	535676	743195	864939	396591	707419	270900	339856	82464	925792	236994	230076
449186	346318	476062	978616	586754	365003	67720	788810	898917	487691	821927	850468	651561	978268	458180	105361	243766	823036	161303	162984
71952	235408	781484	197704	940850	951300	735549	6953	388309	972297	334711	426779	425726	918010	387240	655801	113201	91969	252367	990722
911084	454369	223818	571079	736379	289034	194773	388928	514079	281326	941279	211752	787067	737972	389179	620579	262162	11172	606559	896802
329725	886195	708172	336260	40237	75747	307019	332048	339875	147100	686700	2000	294680	999513	72496	712360	873439	34822	104786	609285
990412	1184	837821	865036	721042	538246	456689	307894	232868	671220	191500	899751	518587	825038	569979	622046	688680	676255	827617	773651
365800	396815	903751	335340	98060	343883	697777	638247	761362	654282	534118	424033	138913	594943	35903	108650	827210	350115	721721	475822
980329	203902	961623	404766	549079	87439	436661	91664	520803	752296	606919	316742	664853	468583	133047	665266	973588	101912	696189	183114
30406	666095	242595	279759	81145	310264	277216	932906	460238	915870	370417	777467	112865	292649	665090	221399	233395	363963	451305	519680
159528	907794	152475	303593	119313	982716	996910	664940	578040	831065	366783	869087	152067	79990	940419	707614	819548	66548	746843	86696
706156	3293	102710	845560	433202	580606	932422	181476	964085	638132	569861	326960	646311	334765	113704	281014	460572	210056	444028	778111
500940	154955	889354	752584	315263	475579	839554	516388	556225	893403	16817	513441	4990	542065	332627	962101	924895	489679	124890	38818
179820	658524	74618	30633	314861	898095	512597	989632	443756	363037	31	557219	442483	924179	173811	545810	138193	515260	888087	337957
370397	45535	106405	790432	122374	678989	439675	136171	256980	15394	645457	677270	431153	727716	40305	172657	77894	28537	504058	581411
884618	950709	141079	521778	949099	675325	73367	25286	658697	299069	494436	433516	522455	872652	352635	213196	710916	360530	933357	854775
925787	408611	705518	479638	1937	612647	584208	145223	406761	836028	824669	422185	333569	531217	279689	28402	365198	985808	320553	507827
609184	372842	838062	480512	621623	496858	266843	316750	233764	89969	258865	255175	954870	235219	341989	719935	946486	616714	760432	627791
556113	656182	646684	967552	185974	293858	419962	310002	85187	659444	793318	995218	580727	605342	820992	789390	389806	997016	642226	67182
485611	567181	505155	544635	546953	963961	7622	347865	998339	652277	886766	577914	323357	927627	906168	682944	831220	936098	630305	490428
549795	380860	491	954202	614675	674393	56551	732649	654988	968427	268347	591336	178514	133209	501052	836076	675740	629584	918623	609894
536421	526308	548222	390668	934052	808668	440763	863664	345702	692577	753578	109969	49572	59864	957888	276517	511053	389160	291401	787485
721922	689309	509027	742587	280583	704191	36689	151573	133755	736800	556990	152589	570922	821197	409297	144146	171084	202445	779714	531005
590244	998817	33655	637347	746724	529548	288752	651268	436140	345163	517126	622933	670747	440842	369634	527838	191137	419913	17720	30792
142820	393258	305128	285030	26769	255497	692772	977156	224662	249726	991628	782651	929326	62389	157696	861756	711125	33868	357088	309629
85202	242813	672585	253614	935168	117063	596412	883899	737868	771268	734724	757867	689152	118735	407855	129979	929014	299649	819256	195528
998173	145877	191852	379516	321260	118652	354075	44101	81288	845203	132833	481432	848771	720990	555571	989819	391099	190859	680399	160969
220603	438168	917800	501294	772361	532856	749238	115750	452810	710765	801647	319084	234994	608096	391491	522385	781158	319512	238439	928695
999297	875234	879547	933216	639917	921498	925387	345083	881821	556806	798708	99918	268203	68709	399716	306176	416492	652819	488576	499346
237189	563117	927962	149565	25120	186607	471703	224910	108713	914376	765450	793910	881953	34913	28566	654476	92357	513542	870288	501886
23653	295708	727115	241064	801548	213932	953423	851292	130684	582423	200659	436865	110018	414899	336144	526098	868938	596480	464953	384610
682256	848180	868262	890154	860900	794874	280688	509030	681020	335421	284561	324134	378759	651263	660920	624430	825361	389020	661013	655715
149210	293528	85572	483748	520067	739509	25408	180683	469745	972166	927592	624487	688709	891972	439835	306847	22691	959920	587256	923138
595503	305569	147600	836975	802767	459515	659180	225847	418106	32705	594347	185672	374673	779256	545145	407913	73828	82189	671160	568929
750892	13672	778954	487452	886206	176083	782045	149826	932731	876601	507785	7658	248263	6981	875922	414017	916160	321084	412931	441277
567680	551007	405909	564359	731965	926879	446717	445540	1291	275001	643887	669580	283435	112338	693004	78159	648838	768448	119390	232594
81544	143957	398522	542706	348949	806171	733932	25107	36571	888015	810317	929836	554628	12258	474333	640062	586	662085	844028	703939
684164	73675	287069	790155	878387	449425	953723	556311	323353	442249	451042	938960	520487	85578	35440	869511	288918	216055	730660	521974
57253	207398	207536	406864	280965	537072	480104	931372	76454	955016	297504	569290	683951	773571	228936	680193	696837	820656	354553	291159
762464	93703	259833	640791	302319	758968	181870	792392	202510	836249	953876	645561	777724	803066	804927	724110	334900	808241	322287	973690
39143	620520	813407	509328	486204	929813	621727	872435	725495	732792	84626	670372	458841	646101	529714	3433	999942	520796	781954	740322
867185	363377	977039	22161	217055	481289	35930	273296	420045	941782	610573	850327	35581	722546	477293	107356	30143	952240	108550	635362
774710	884384	678154	434928	620560	195047	767895	503425	598029	368572	333043	681734	777200	507365	847133	182102	71586	765137	418822	282741
80728	709645	408694	417764	928350	63442	844471	914719	165693	293218	71660	38349	838043	202056	861789	356175	580769	749360	388009	516373
741230	819231	721041	144023	28377	614671	485640	432960	219056	371253	487578	207642	224966	514638	840553	548255	29740	340043	372309	721601
950752	992706	859576	777733	157099	17333	93017	26012	187265	26134	364819	642895	994487	808562	690045	900080	868607	726266	387930	57655
73326	685283	894915	431378	44726	460545	677206	618369	689048	425069	609595	777459	458709	489799	523512	865366	388856	235353	712644	594257
99581	440086	197352	331518	96254	210795	56348	843595	52859	731333	680503	716443	192316	943241	420386	828159	191571	884666	943851	832364
125382	710958	239061	607639	599271	175455	162568	959749	869290	399828	512062	249145	325494	815911	237733	196037	390645	285348	357831	733121
894924	736730	910083	781128	647047	413842	437340	675522	94353	487841	931689	689227	802931	311514	305675	497158	424857	374191	676677	535969
277635	714516	131647	553993	775558	302293	5928	162996	232045	759873	327409	491743	969038	710891	958262	554994	225087	261242	53871	356980
424161	23362	811601	77739	768934	369495	443145	706966	185089	400230	683377	183223	296417	60544	914244	933621	952662	619135	925753	170976
746464	109758	402871	473728	471555	698689	334793	447900	84891	196152	453894	246387	506174	821523	172496	734430	831029	136490	578483	251959
736285	545428	833181	809190	686433	824505	403699	253686	346705	276188	560190	748848	370206	307446	185226	660155	607210	60429	807938	47366
85889	244761	997948	640140	976201	347165	121483	347171	717795	70645	390885	627484	512500	8241	667412	808647	622347	558389	539323	625504
540422	300740	437277	854904	390364	527135	605044	984157	208445	551000	855644	921061	699931	423190	312273	187728	316255	917117	828360	55568
802334	857916	90286	770678	174581	406517	515901	196976	690878	180931	626256	142637	20291	699642	326333	388820	387754	983781	113797	235298
220722	371501	76381	837930	625428	733205	277617	952279	509246	199776	222115	322360	148598	136741	635218	926126	730810	919292	956265	435725
261467	212591	344152	73600	443804	19927	233722	813930	64332	439010	620892	245654	622110	400586	670579	74688	134295	79731	417557	647531
46905	322056	789615	613994	736714	766231	479081	842538	376163	238906	742082	488895	805673	986548	641042	672919	311458	955993	957284	786787
419654	531467	351905	640471	917383	425470	862444	935811	806917	418710	177363	947779	856298	701785	452688	517036	714970	858174	186298	344942
35865	511193	861285	972398	548853	44940	964059	458213	317194	896766	788517	376754	418797	126449	53964	560613	786624	96224	246730	543337
461960	893653	961971	396658	761290	802854	793887	424674	691552	484165	76552	887782	929893	336593	29679	50459	27806	483197	176810	240080
797118	203061	875593	236457	345158	638005	487333	493078	460729	81516	909343	65104	45327	205112	930157	745888	918282	985422	431935	999023
541044	697773	419380	233452	255857	407861	553599	782928	473988	38838	71263	52059	203794	516501	734047	414201	931333	813380	200481	709893
706517	320696	662772	794105	45151	792837	444960	600896	42227	146610	79600	963707	10627	919603	766289	707149	25475	28530	847728	649847
398471	35390	264844	106729	495415	406774	509158	435493	218196	409773	240680	492580	711777	973756	826313	773151	526431	727558	137443	710048
696214	616622	270070	710457	139957	397130	394540	217913	335395	423978	838152	838994	961014	481992	853324	849692	705071	14776	270501	14707
420889	640174	839733	839578	327248	462257	268194	647956	446523	410336	481914	614786	243410	543155	757317	43344	152190	547722	136251	973140
861602	424506	540133	693390	246200	900382	227594	951197	579154	526888	536229	910858	150282	721989	268473	24462	619876	264132	524172	936841
685281	664464	53943	947398	48997	426716	307795	957782	136169	410479	979632	195814	919074	671921	992868	936700	279214	901661	94851	443600
38616	534643	970791	971753	909607	82556	917352	466293	418145	370551	600237	807186	371993	358993	105171	321661	388747	827700	35297	28642
398296	910621	253010	695780	313047	777429	528185	926664	298482	408990	247759	656260	758618	199260	878863	58547	613856	401243	378917	828216
444999	511000	389449	817765	730753	740212	576047	992368	293276	199314	26145	790175	985066	492570	77781	297855	619924	503819	356893	209885
263270	354074	284310	497350	941070	332386	358995	355553	486853	664173	785098	791628	563648	273161	160830	343976	346762	821165	507731	488162
926577	51100	717910	117598	817478	387885	30670	399643	962023	186789	162520	438338	681782	27277	396641	330520	516669	127350	621759	936991
297917	638828	586477	867652	168881	561663	640332	219191	500981	869032	132548	733289	464796	693796	397588	893826	199151	197170	149011	667483
869108	214570	486802	44816	959109	777287	479276	297831	247747	778641	132715	396958	317898	559511	65501	177442	302918	320181	197183	406761
444521	391752	895879	781949	287955	302074	491710	9800	479669	942909	566229	726955	628655	913428	366069	734323	431162	45688	331078	951981
792015	813233	657337	421913	303478	221591	894454	120903	725705	659725	296661	435245	752372	928872	628712	686654	433693	802826	657260	162667
348452	833142	725632	530644	307131	897518	915290	51287	932841	767527	194611	48511	679590	228943	886000	115000	141489	981784	114679	730711
696805	966360	552594	975790	599422	405720	217390	391090	987726	972334	993324	397577	236088	216608	939267	729230	942679	690405	574985	290334
105561	897770	172375	894518	60849	480923	109491	104885	842158	826393	207682	691724	772418	715468	308312	497894	202108	890973	472354	394604
905243	933092	972472	705921	259033	1220	819511	90032	48572	321586	35229	364429	566618	488322	21617	741630	826467	276103	619086	937539
610241	282798	666671	214753	809952	851961	937937	214714	464288	237135	202675	142659	578786	706065	488601	326020	783555	6020	933717	281798
339212	712513	996739	366179	71721	744003	10022	738374	485285	740914	266915	591262	51294	545754	803574	706030	981400	765332	228531	807535
457072	570373	452250	367486	413074	841027	150091	661082	553776	427942	775407	80380	804269	413446	799585	63788	93853	993382	650255	448371
469457	291327	730998	374203	683896	751194	303736	338998	113672	17761	11368	137706	829256	187736	728	756987	850376	977159	36071	135270
206841	626014	473391	441197	286557	8391	126815	355011	176831	883338	772237	764265	864658	182394	194981	340438	530344	300436	843316	21087
969160	719913	785339	305824	817846	607414	49167	269776	215035	348990	643344	239864	470129	197516	844961	458796	235829	315767	271845	6096
664654	832297	524874	450196	549540	250604	123500	255121	514787	145890	315887	806697	404224	516660	457353	13876	137200	325048	51536	722269
619553	931874	989817	193860	542937	450397	995140	757769	867142	925302	705753	891453	462846	107924	87760	62849	409737	961495	579422	57375
65775	752761	478596	294745	340962	595370	837581	339329	905349	653637	317929	742116	510422	160625	852112	408493	829488	345246	528389	510015
391257	371745	596854	828363	377322	810769	701063	995963	621409	683239	916478	471872	912349	10621	113960	660500	774705	502610	169894	171064
469139	615683	358316	351635	458349	197395	831659	131846	52492	176038	669327	375022	867189	603699	504503	56205	281846	590003	833212	641984
48179	885102	889902	216823	648226	187108	582764	895140	875612	277279	812549	209577	985271	761421	840134	137779	767414	867100	132912	206754
120647	355377	603260	153291	500706	168544	719825	169941	984424	767093	624312	748204	386274	500810	295490	665574	879051	449190	24360	767786
263648	85397	639464	609861	118922	932236	782584	289145	87904	956794	509899	678338	963963	60771	742750	138599	461058	609924	863366	777719
550667	913446	926499	220976	676196	382821	749338	848729	39851	370638	154479	839533	557412	753883	145335	572172	246456	808914	416444	749798
113276	684155	353549	607114	254961	816525	806738	560405	813287	302713	162725	393802	937975	450230	934821	599340	938637	896257	619311	367437
734670	883475	501006	534535	77602	419279	531911	888663	184041	585022	860322	807879	608662	341232	527314	605250	132617	198097	610045	727497
840717	451362	465728	722039	4296	293775	321611	840938	57461	540775	662686	74317	632836	109797	398392	621853	827248	3753	689116	798851
234898	738301	979648	426679	345350	15979	58941	686013	211199	715905	427940	664564	678977	852414	218538	375693	750363	253464	493835	859970
413474	45343	583328	705513	937559	753088	410117	47487	517388	684788	564395	555345	391820	425087	741718	197488	763883	976681	60401	470409
756000	410380	71635	202467	725999	974495	643722	479592	414806	20916	154737	194806	664271	404435	584984	199559	119289	355980	584603	74986
660094	651538	822548	20213	842848	866970	984261	835582	524202	149000	528572	661604	522510	13340	877242	32497	311018	152366	607374	516108
155372	634411	646370	44517	904323	321658	992478	286629	943095	839236	683599	535738	39457	291639	607236	189671	324647	698314	868296	485695
54236	43407	259031	491572	35734	600570	731519	159664	805691	191240	559158	483289	341397	644440	275573	235537	848534	850888	975312	42539
961943	450117	314701	314049	834547	868799	515576	235007	376909	788559	566282	56624	868492	836295	399380	425523	329190	699443	627436	877539
799222	406382	855779	516469	640307	978528	294922	970800	599358	119774	678938	944453	903349	358182	662328	590707	922366	915972	1871	838894
405507	129754	858625	617665	231567	202097	381016	111906	18114	814522	256763	548190	858069	546602	262743	554767	788635	836499	477390	680936
908635	247376	795059	402213	723908	267218	469666	485856	599806	302525	598693	146993	553175	529401	403523	914386	946702	199948	178060	45489
43424	716177	625092	105520	340872	877540	404068	923975	381834	505621	575630	436049	942103	464230	944703	383464	842097	422633	251453	927021
95276	585178	1946	152257	389276	230093	957315	921024	912117	272287	698852	261368	525346	660360	175637	526060	601769	72670	564568	238071
893885	392682	552446	435708	382653	630271	696244	248536	710790	250609	85308	123497	461410	989144	29380	909204	33114	850719	736607	600878
171935	299976	136972	306267	565418	515243	680628	918612	842516	820699	239970	55549	65926	802125	496922	48840	184118	663662	720023	542979
8436	839337	464913	322397	603798	7756	604888	598604	787610	193666	820881	437296	27674	94233	694639	222662	36022	10983	16732	40542
642954	853326	811866	850563	469309	151150	202120	340683	245243	863100	767741	935391	812676	184468	576898	284813	585175	759019	228438	748660
203055	110305	638989	456562	760197	158997	956556	954276	987283	559226	631123	959371	973648	238327	806646	857279	807310	629242	214940	76201
190840	792582	985006	790555	284984	432231	45922	14449	637508	553055	675029	475656	487161	270462	29086	978179	678560	418938	953388	578600
854568	262578	170668	718330	256684	604379	609273	564803	407392	950258	423340	660405	18772	995347	716672	864952	709513	2471	667413	486453
793266	174940	510523	9031	594250	221135	990301	336249	300736	188036	219159	115092	169730	771382	937470	17064	630054	834648	251217	618362
579468	280473	448504	732819	385535	840022	30268	461842	711231	506006	337393	275343	508843	467429	184135	345017	986956	370190	526318	692079
555524	46016	162219	415398	562558	720775	228478	708964	378227	130057	727405	700735	560417	151080	73589	778047	88182	255950	226900	832636
365709	113297	813553	792855	498671	884113	613600	891130	459405	537431	456021	588891	457707	950219	652485	22123	697698	58173	784169	634327
482945	537909	233685	740806	681758	188945	626138	707889	799015	969662	4977	915709	408098	858020	793678	54178	322380	196302	529178	396719
741286	418325	47835	311192	666748	699553	972178	395639	75459	580366	602187	746444	859177	100713	841961	81704	421327	852144	561827	416636
629670	165302	85135	271715	308505	484854	862598	654827	191993	418762	534387	416653	430592	56118	717415	473980	460891	4984	511229	300406
829336	310336	864215	758296	304138	220000	437366	115667	973336	756348	83850	561503	846210	347597	481492	12313	399276	17471	33069	223372
280681	176016	183447	36897	139942	90880	321596	182375	352233	901651	378947	453931	765774	325798	917838	135936	325729	960338	274786	142220
81829	661316	835958	242599	541977	541553	433167	80554	435664	394834	965255	259367	780046	295195	78215	596695	265655	285554	451634	543784
122208	817556	140661	876602	419793	362252	579469	645795	334553	677914	507941	387853	342674	385896	58118	408448	493678	656653	976604	698508
630076	237722	622724	579761	533673	434378	470659	38197	95717	187413	900518	63490	582201	123095	713065	570301	445850	880721	734628	371263
806416	653302	231756	363446	107968	245776	107587	5134	461672	421996	89118	129749	70025	83121	615740	343793	247341	606957	852522	467593
706632	463474	702924	795454	902364	868286	43705	286994	112766	569997	648653	701604	984078	365245	593805	278514	762832	401927	502716	378946
285275	237663	74035	296215	789444	990137	142635	910569	109879	786826	317745	843333	107855	430203	580308	344200	89276	55222	604367	876947
959605	357508	290084	736037	802941	36350	36145	766731	69135	121387	119026	434075	106177	912827	382749	562749	195473	117494	872550	894303
258485	546119	100947	705515	952416	405564	360584	233442	220401	602997	929217	986966	933781	86024	410221	346360	963400	281337	770652	811288
572128	637154	707121	792199	243598	353269	559610	849720	214520	148304	739398	43786	490442	292428	911540	6398	867930	567071	990199	746962
516546	269488	496409	847936	144114	499712	347620	221550	626973	731262	723335	551786	244152	750393	515497	230857	608837	270403	824665	974872
89553	816172	105871	367046	286878	730333	556320	316971	969479	414641	921509	323488	107931	675706	953958	358315	832195	63096	346065	331070
260637	147111	740488	708458	249998	901236	198051	941529	809853	413778	706783	174278	470520	347160	869363	48426	432374	903296	94944	335761
943631	512189	791684	274470	930322	575987	36079	435210	679011	461214	228461	586531	151963	150055	843361	701252	719529	868065	697999	315610
895591	962978	148392	635103	346937	719791	973362	437249	286455	526018	780587	565618	666416	573715	14863	753133	456208	184665	336983	824557
148983	838811	991125	273037	970119	666462	345919	391229	112249	68741	232024	276053	344216	63711	797820	892841	810073	304812	826984	31987
949985	59469	309667	345058	569926	698858	898261	725668	360280	506672	961655	23605	485236	53701	560135	374293	987255	554469	820297	741158
788349	83652	842646	612739	291991	729300	359855	932445	845102	261436	949205	30033	594136	148073	459800	593915	590444	259321	301885	109117
280473	514805	77697	932559	409494	952985	123283	856632	315547	594933	74291	286596	396044	577915	636384	247256	802064	190316	623284	92511
362302	347951	295901	898306	62448	965791	387943	988518	480072	783769	34682	77458	98246	608548	867185	424242	301352	806626	992462	174175
553736	480909	520172	991471	711524	393547	353157	399099	315944	405633	962900	847496	873224	888440	505601	742912	334396	298879	835002	344772
435226	958475	339240	291618	431629	681379	861600	490442	33606	592881	543227	454374	354471	788164	461816	811516	314136	594511	219573	471245
514909	790982	979834	578657	205389	776334	476210	231837	99231	797607	685458	18877	976016	239834	813061	72379	709096	877684	827719	646670
764443	226641	135170	917863	227917	495272	303284	694376	558372	816757	561209	780733	961085	297148	538125	906206	465439	295844	195026	661817
542633	544648	546764	395805	690136	736534	202859	429030	559811	475867	269163	742655	304980	901302	250604	725645	623643	371326	501979	747211
156403	605134	138028	901231	623520	977461	298033	770762	789777	246155	595803	436087	649874	326899	61158	446076	57346	940392	814763	851027
814767	351597	779625	240765	327170	298571	560658	860186	290234	188451	332141	566324	945271	339559	859103	441168	808505	990795	216880	334323
229928	112937	641936	580458	416697	120205	954786	633752	764307	788999	695272	387687	330244	957076	491644	685114	713630	812323	552765	465331
344936	848731	216882	695657	95627	195667	679448	860656	727358	416476	155535	189502	128026	532452	50571	673828	573448	700422	106508	640560
366775	684142	164889	635267	686408	689425	860254	315070	838228	922836	871832	584234	943084	638890	248550	34828	856964	944328	381589	892137
898807	185175	594127	666533	959681	40264	32491	88222	767474	551290	922171	768133	246081	780589	129208	218136	214430	637849	795192	447119
57118	114733	291102	427548	925898	507319	407298	783089	859305	194182	624717	151492	514275	781901	711494	958423	847987	513354	347892	545938
637957	904225	384032	906398	138103	961721	447272	412903	856417	54432	714330	415959	398271	212145	886081	512840	42998	733320	620547	549085
178663	636726	358950	44485	526627	312141	334270	109369	694751	309929	648591	334720	480994	904254	515652	303113	873417	160877	89614	648274
77054	293692	769830	480465	647098	699258	756751	291962	538407	333272	450238	987239	29190	411455	328683	251095	172303	850362	708218	978330
488494	679240	828022	854220	769631	716274	997281	259276	182939	576902	48101	193142	743852	941912	630390	546299	19197	587987	84793	731162
172471	305611	97872	417810	328139	315938	830273	916403	383680	386723	481550	174454	495715	763569	380080	26067	63181	420659	134159	704023
224947	202909	211652	491617	708021	155114	935956	815098	717448	207416	644800	947655	37494	270467	715429	271784	644516	91155	112291	595557
692175	543683	222986	337527	784474	58830	905623	836959	36733	827468	56596	582021	205207	913006	104428	72841	529716	551335	685379	516885
332300	836393	499919	102621	504120	29500	910128	311720	212997	517361	164464	33102	133864	734218	555150	278700	581478	596543	231610	989006
242872	206812	601934	130691	540696	618448	529910	12335	399258	86484	449221	743288	5293	654384	597487	811573	90717	359420	334698	508208
892113	524756	163853	790758	98320	715874	129799	315555	887781	728051	603436	397381	245144	285123	788489	58480	996512	802336	297950	102155
214500	8756	252578	755101	36062	667059	702401	187018	372570	945914	359266	807	663179	858113	30578	453688	678670	46630	336793	858436
889358	938620	35332	149344	734763	862129	368792	101282	403963	740018	970182	63652	65068	667547	99881	61075	492744	225048	230950	462957
42247	745935	178978	76270	335625	244630	259752	885797	772221	500980	896285	446416	960674	427359	522840	78866	944538	217439	637708	352573
483532	839935	378710	80259	537548	586757	929306	810600	75313	658364	848202	436190	378921	314134	945480	737384	688463	833592	474573	604625
699888	521257	599542	448886	144082	952254	548909	664523	248831	997221	817863	485614	462603	945481	891569	84486	388276	714488	924511	892678
380688	493989	602102	927817	483971	626862	811155	812893	630814	219718	949271	760672	177903	670210	165366	432871	601748	650343	885746	255758
973223	447287	134070	458188	649151	39645	531144	655649	451697	292434	71809	371965	321804	246310	882833	527159	92041	810805	514324	47423
992953	340293	72992	444400	891766	102850	199284	473209	49273	885915	271086	990574	876869	86331	290103	777882	704369	310250	42537	506033
805354	208640	253660	22105	121886	699398	963387	804592	642600	259892	635371	20873	634717	592571	742653	889189	215821	172761	950890	759340
201483	646973	93655	420537	85605	766214	917047	888039	796054	564890	281612	618740	926199	888840	798116	767750	249848	567733	134137	31795
470411	227517	829633	45299	218461	994623	79223	992464	171966	685026	549770	619840	32553	558362	404206	704829	910655	537242	870739	500145
187419	557742	216451	177159	480608	739105	569272	666777	977379	746476	489292	182891	615463	370244	860115	139914	696097	461965	981465	458409
978609	341728	374310	192623	465705	404251	89872	585134	595611	517185	76892	247060	863029	762970	695908	326283	333956	963600	96026	841272
472357	710546	539188	358392	679075	553514	492944	117923	801313	256267	116679	677626	145589	719118	904310	61181	777966	622135	505201	112197
675788	964247	86448	605652	539585	161369	193356	592852	341726	605526	326160	196150	107054	586628	978225	146925	171210	608188	366510	236062
704565	298113	911924	510805	889236	36698	335543	848106	573644	57527	365850	45709	902755	968199	593852	701154	216061	590909	354617	112239
104308	710300	880885	393843	134204	50650	998876	263371	591546	33076	892746	79531	758087	587982	587122	579441	321989	709081	330132	661200
64115	363190	348881	766035	753968	781694	113578	76170	36913	611646	733705	61010	710946	741415	125970	879814	962288	993213	526740	74059
133272	205649	192886	167402	317355	935855	271401	520796	391531	591523	890966	849817	413747	664180	799361	891527	762044	784937	532577	885606
462733	424497	8680	333410	58796	635799	655579	770761	637229	56279	511572	636190	673971	891085	887033	679129	46792	164985	399904	881570
210363	715952	422742	255027	492869	261274	22118	8837	159574	784440	793267	660955	56499	651303	909352	121301	596950	370695	87523	515529
